Country,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Algeria,Total Value Added,5323633931,5653395110,7431971561,9441398112,13506944419,15656795996,17675525574,20981697927,26962177701,33273187753,42252197741,44264573122,45094842770,48702201863,52827902259,57866207279,48517385248,62882780836,57218339405,53056747367,59146989334,43698809178,47775198763,49329509093,40716821814,40145600305,45196699569,45593799311,45670757298,46516833438,52586032831,52840329051,53814987428,64523955205,81342688566,99055297786,113968936244,132908633135,168593939773,134467617068,158318283375,196423273925,203059478872,202012239642,206297148432,159047846278,153976337773,163597872215,168649400350,171492346839,152981616955,178865978841,217620144657,238859241359
Andorra,Final consumption expenditure,73338494,83813470,105557094,139802538,175375222,208809861,222047257,246702302,296356006,401570084,446068148,395528663,381508399,331833661,327181757,343640452,471768318,602140274,702198528,782085505,1009715066,1094572578,1220522854,1021802481,1022498827,1172002893,1206746521,1152941569,1173082614,1198532029,1092666294,1173241259,1327939661,1767538647,2186786049,2383900107,2599089150,2980951763,3128162212,2859469990,2712985760,2867794241,2530513990,2514746627,2578495485,2165259810,2229624019,2304152716,2463816169,2401268640,2250856392,2564508652,2584893323,2841397434
Andorra,Household consumption expenditure (including Non-profit institutions serving households),63541827,72477801,91344921,120925765,151069224,178523058,188264525,208261675,248023283,334273333,369393639,324116837,311666790,269104306,265017077,277160376,380544275,482612795,562522861,623048401,798621000,858105210,948513288,788546591,794315417,909874157,936670210,899735653,915644941,936046486,854368543,918166148,1035938221,1372135724,1691138690,1838799823,2001677116,2284183217,2360109126,2102329304,2006278040,2124145631,1899573750,1884138076,1941118329,1628084976,1683172201,1750806308,1869996334,1812052433,1622195110,1866356827,1906100043,2097883480
Andorra,General government final consumption expenditure,9796667,11335669,14212173,18876773,24305999,30286803,33782732,38440630,48332723,67296751,76674506,71411824,69841609,62729355,62164680,66480075,91224043,119527480,139675667,159037104,211094065,236467368,272009566,233255890,228183409,262128738,270076311,253205916,257437672,262485543,238297752,255075111,292001440,395402924,495647360,545100283,597412034,696768547,768053088,757140684,706707721,743648611,630940241,630608551,637377155,537174833,546451819,553346406,593819836,589216207,628661282,698151825,678793280,743513954
Andorra,Gross capital formation,28210901,29494888,39195321,54775198,75174012,83857046,81728001,84736520,94208768,122707877,137659557,111763121,107419486,90139320,86021066,91345417,132520382,179148068,231396034,268511011,349415262,364395129,368464526,273514037,278773208,335874116,344388317,337896705,367035832,400935285,382109104,410019294,471163177,651584740,820849867,929489884,1058013596,1205451566,1168301846,861447149,772743976,751723996,592912138,556064905,593750433,540495654,552126560,587001360,666411592,659705116,596315895,727233299,765878640,795038346
Andorra,Gross fixed capital formation (including Acquisitions less disposals of valuables),26750448,27817957,36949718,52056876,68133305,75931974,73946683,79329136,91094437,115907187,128580933,111452377,106619932,90446321,83456355,90032070,128474473,172475237,220172010,256698860,335306669,350402792,352606361,269802995,270661999,326589917,336025841,330729034,357054547,388274642,372085272,401011861,461842230,642007079,807000485,917613518,1039374052,1182371514,1142768176,854447316,754644699,731161986,596614914,562005728,589883420,510518447,526943606,567216094,633188710,640654060,596006113,671562202,690042883,746032577
Andorra,Changes in inventories,1460453,1676933,2245602,2718322,7040707,7925071,7781320,5407384,3114332,6800690,9078622,310744,799552,-307001,2564712,1313348,4045908,6672832,11224024,11812150,14108592,13992337,15858164,3711043,8111209,9284198,8362476,7167671,9981286,12660642,10023832,9007432,9320948,9577662,13849382,11876364,18639544,23080052,25533670,6999834,18099277,20562010,-3702776,-5940825,3867015,29977208,25182956,19785267,33222880,19051056,309783,55671097,75835758,49005770
Andorra,Exports of goods and services,12088725,14748219,19176614,25471407,31178740,34530091,36205542,42666336,54191765,71491061,80860692,80288979,80896914,79273074,89131409,91706336,111180844,137345896,158229202,167410789,205104296,221136097,248280475,226067802,261978965,326132999,357353323,384172806,401012504,414154872,409565688,431607975,468668806,606306107,736320416,788393764,871180991,1025938420,1048053159,847925368,891041051,1066545180,998038397,1046049034,1086832536,928993186,972596538,1047067775,1122417799,1094066687,881205681,1122302181,1343966936,1440568549
Andorra,Imports of goods and services,13628894,14582263,19877617,28240262,43726687,46573001,50394056,51174847,54001012,73642399,97610898,94058526,93062283,85903576,84585112,87818670,104668628,143933472,177313269,209327378,259098731,276358048,303209842,245360589,274865818,342514019,359700518,381109994,407615169,444245650,451738346,466601783,503488815,658487851,843716353,940695286,1068949484,1254718882,1242196080,879868126,926842451,1056928068,932816584,923349837,987392328,844869149,857734610,938061626,1034226103,999888532,837380422,1089402199,1314126326,1291936997
Andorra,Gross Domestic Product (GDP),99476787,113128492,143506004,190863792,236055468,278514317,287588366,321390137,389745929,520742333,564812657,492189978,475654368,414836776,417649689,438742504,609881940,773493497,912838474,1006552718,1302006184,1400576915,1531034035,1274297409,1287524766,1491495988,1548787643,1493901088,1533515782,1569376537,1432602741,1548266744,1764282829,2366941643,2900239979,3161088468,3459334253,3957622866,4102321137,3688974380,3449928336,3629135349,3188647941,3193510729,3271686127,2789879501,2896612509,3000160225,3218419456,3155151912,2890997547,3324641933,3380612573,3785067332
Andorra,"Agriculture, hunting, forestry, fishing (ISIC A-B)",395274,449521,570238,758432,937967,1106632,1142751,1277192,1548881,2068684,2243728,1956309,1891170,1648837,1655992,1742801,2430756,3080118,3622446,3942505,5219018,5675674,6069685,4969197,4711538,6661714,6616548,5265540,5482589,3858260,7407373,6842610,6808131,9920277,12028535,12030353,12229533,14595591,16693075,15454189,16094200,17803108,19169047,18699902,17589350,14323811,15120297,16787062,17584413,16489860,16173497,17681968,16480211,18111250
Andorra,"Mining, Manufacturing, Utilities (ISIC C-E)",5491185,6244756,7921645,10535909,13030455,15373973,15874905,17741340,21515242,28744392,31175185,27169303,26261267,22903183,23044659,24209515,33681933,42743781,50394650,55371981,71858920,77683309,84864054,70004535,69573152,83655007,88028030,82537045,80461321,77745673,71469139,70781602,78293504,110582240,136916328,142236841,151965126,172077223,187565445,169480012,156023595,164000168,148367396,160675720,161001010,135072099,142502707,147039302,158342381,158148164,145333033,152881012,122132581,176203536
Andorra,Manufacturing (ISIC D),3639461,4138923,5250345,6983016,8636303,10189613,10521740,11758755,14259694,19050566,20663155,18008573,17405372,15177664,15271405,16052322,22328715,28318801,33373421,36694153,47779924,51448307,56053681,46260209,46262541,56537501,57175269,53782876,53300219,53477561,54881058,53442214,60658554,85583595,106005355,109902935,118829873,134512420,146737273,133257513,127640001,132848209,118740169,122572014,120295746,103395506,108365815,112471058,116194114,115910391,107937532,135104426,120879453,128595278
Andorra,Construction (ISIC F),9729538,11064821,14036016,18667851,23087610,27240660,28128976,31434967,38118647,50928218,55245946,48147951,46522316,40561142,40836292,42944496,59694743,75587547,89113115,98418498,128121427,137075494,148415055,123760510,126894244,151430960,147458498,137846826,150337549,165941976,141183414,160281860,187535637,256173894,320752651,364667741,407316258,440307184,445535954,375252263,296801447,268188019,204666835,178419377,171190611,143393446,151236172,164843077,198140548,210998556,220672288,258133073,254648222,294213194
Andorra,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",33653934,38272422,48549500,64571318,79859958,94223270,97293690,108730362,131857476,176170218,191070319,166517431,160929037,140354016,141271294,148386544,206425479,261745672,308862284,340054662,440061121,475865553,517528107,430905613,431677142,505195598,539983107,491988697,519529205,503617600,362028411,404949935,468484502,628144677,753307243,790532282,823070141,916205684,978758349,879466108,810980657,824524694,713790042,716785306,717084868,606470841,629916423,675718796,729475601,706813816,607042966,663446350,712598013,798549319
Andorra,"Transport, storage and communication (ISIC I)",3066054,3486825,4423088,5882702,7275694,8584422,8863996,9905469,12012235,16051588,17409400,15169277,14657343,12785506,12881651,13521057,18786302,23816528,28159133,31159157,39959266,43040171,47047512,39672704,40555037,43792805,47902791,45898416,50838830,52300566,57550298,64118118,77130449,105763497,130261451,140843460,149705048,167993198,187889011,168224708,164587724,170152610,144423095,150874209,160283620,142683358,156538238,161194207,170447164,166880065,150712777,170468361,171383666,189546390
Andorra,Other Activities (ISIC J-P),30651852,34858543,44218742,58810470,72735186,85819787,88617536,99029394,120084463,160453876,174057005,151678250,146534249,127776433,128721166,135299266,187954883,237897110,280928991,311166862,402657996,430251780,466137426,393388376,406961768,462143383,459801503,434388728,506005018,553886795,677238902,695133902,773119990,1039807879,1285647678,1421099436,1591433841,1866577385,1925027710,1757244531,1680571247,1813369706,1591467728,1623969612,1682519673,1445572141,1475827943,1499287664,1599367165,1573294251,1549706438,1805247760,1759388384,1976024040
Andorra,Total Value Added,82987836,94376889,119719228,159226682,196926871,232348745,239921853,268118724,325136944,434416976,471201583,410638522,396795383,346029117,348411053,366103679,508974096,644870755,761080619,840113666,1087877747,1169591981,1270061839,1062700935,1080372881,1252879468,1289790478,1197925252,1312654512,1357350870,1316877536,1402108025,1591372213,2150392464,2638913887,2871410112,3135719946,3577756264,3741469545,3365121810,3125058870,3258038304,2821884143,2849424128,2909669133,2487515696,2571141780,2664870110,2873357271,2832624712,2689640999,3067858523,3036631077,3452647728
Angola,Final consumption expenditure,2864617813,3015133844,3068072583,3752862578,4211338202,3091712622,2960832945,3275620028,3676716358,4044387994,5214252290,4980279430,5147402901,5448225149,5515074537,7086035163,7219733939,7386857410,8322748847,9526037837,9993983555,14156508061,18586675505,10113652027,9341796186,4925212819,4533912085,7692591931,6986440564,6485493949,8991937379,10294914825,9268942900,11543957955,13171619029,17739298144,23251235873,30360580216,40383014110,43668274035,44279724474,58374657169,68191066483,80897795071,90986183937,80379085113,70692107694,85631194035,67740443698,48664733551,36174177917,40806418983,76153189018,61710410233
Angola,Household consumption expenditure (including Non-profit institutions serving households),1781652542,1880024632,1922165956,2325143119,2597647863,1917644538,1871790942,2005481650,2272879203,2440002674,3442743499,3108496557,3041647169,3309044722,2907948392,4278360853,4178086771,4144662076,4846580654,5949595561,6116719032,6061889349,10723235002,4506108640,3783651180,3472557367,1646553528,5500990694,2435386830,4919036955,4825567263,6164283377,6344720624,7651123211,9800833689,11813218675,15215084408,20220179824,25495581548,29678133675,29998329221,37988835007,45343053338,51338452328,64793458737,61285177934,56655430351,69833469656,57124156194,41515924193,32198253853,36247277838,66798129864,54624370308
Angola,General government final consumption expenditure,1082965271,1135109212,1182871357,1427719459,1613690339,1174068084,1123074565,1236713684,1403837155,1604385320,1771508791,1871782873,2105755732,2139180426,2607126145,2807674310,3075071863,3242195334,3509592887,3576442276,3910689217,8094618712,7863440504,5607543387,5558145005,1452655453,2887358565,2191601237,4551053734,1566456993,4166370116,4130631447,2924222276,3892834744,3370785340,5926079469,8036151465,10140400392,14887432561,13990140359,14281395253,20385822162,22848013145,29559342743,26192725200,19093907179,14036677343,15797724379,10616287504,7148809358,3975924064,4559141145,9355059155,7086039925
Angola,Gross capital formation,943227816,993220560,998047708,1223759536,1377540533,1017525673,952911752,1069590213,1203288990,1303563072,1637810014,1671234708,1871782873,1637810014,1704659402,1637810014,1537535932,1804933485,1537535932,1504111237,1604385320,2014579993,715942990,1502161519,2299689154,1854510267,3027843523,2603740901,3033461302,2267413589,1429481221,1601112566,4661062180,5424166531,7276096317,10187915840,12205182667,16793426886,27273497536,30106143945,23629198410,29539717864,34148611669,35740025131,40071521219,39741119659,27520555499,29468859054,18111232242,14725391892,7252582064,7161363590,11254340712,8777723604
Angola,Gross fixed capital formation (including Acquisitions less disposals of valuables),908293453,957748397,961082978,1182967552,1338182232,978390070,918879190,1036165519,1136439602,1270138378,1570960626,1604385320,1804933485,1570960626,1637810014,1570960626,1504111237,1704659402,1537535932,1403837155,1504111237,2014579993,715942990,3554664495,4230630933,1854510267,3027843523,2603740901,3033461302,2267413589,1429481221,1601112566,4635608591,5285880624,7208752431,10275043821,11496406177,16418320031,25870974603,30086204746,23662036410,29504005840,34165590141,35761254271,40039975708,32777768233,26507804901,28384411299,17427379137,13499374944,6979437473,6830816297,10734873740,8372569928
